id,label,left_id,left_title,left_manufacturer,left_price,right_id,right_title,right_manufacturer,right_price
3846,0,462,emc retrospect 7.5 svr 1-client windows,dantz,249.0,2272,emc cz24h6175 emc retrospect 7.5 client 5pk windows emc insignia retrospect clients v. 7.5 upgrade package 5 clients cd win 0093156011419,,47.26
3847,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,2316,microsoft powerpoint 2004 software mac apple & mac software,,228.95
3848,1,556,instant immersion italian deluxe 2.0,topics entertainment,49.99,3016,instant immers italian dlux 2 .,,36.11
3849,1,913,starry night galaxy explorer ( pc & mac ),imaginova,9.99,161,orion/imaginova starry night galaxy explorer,,8.8
3850,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,2600,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95
3851,0,1273,adobe soundbooth cs3,adobe,199.0,566,adobe cs3 web standard,,1035.99
3852,0,608,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
3853,0,1269,punch 5 in 1 home design,punch ! software,39.99,1427,punch software 85100 punch!master landscape pro v10 and home design,,59.97
3854,0,879,sony sound forge 9 boxed upgrade,sony media,232.05,1085,sony media software sound forge 9 digital audio production suite music production software,,299.95
3855,0,1004,professor teaches excel & word,individual software,19.99,2961,professor teaches windows xp home & pro,,12.49
3856,0,538,apple iwork '06 ( mac dvd ),apple,79.0,265,apple iwork '06 family pack,,99.99
3857,0,547,microsoft outlook 2007,microsoft,109.95,1652,microsoft 392-02322 ae frontpage 2003,,87.99
3858,0,736,adobe creative suite cs3 production premium upgrade,adobe,799.0,897,adobe contribute cs3 upgrade,,82.99
3859,0,580,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,1016,quickbooks ( r ) premier : contractor edition 2007,,399.99
3860,0,1287,punch ! 5 in 1 home design,punch ! software,39.99,2273,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
3861,0,883,adobe creative suite cs3 production premium,adobe,1699.0,1865,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87
3862,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,1882,aust-0150-005 employee appraiser deluxe v. 5.0 complete package 1 user download -,,231.81
3863,0,350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
3864,0,841,studio movieboard plus pci hardware,pinnacle,251.55,3111,studio plus version 11,pinnacle systems,90.99
3865,1,183,jumpstart reading with karaoke,knowledge adventure,29.99,1555,knowledge adventure 20033 jumpstart reading with karaoke,knowledge adventure,19.99
3866,0,347,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,2159,jumpstart 1st grade ( jc ),,9.9
3867,0,537,apple . mac 4.0 online service,apple,99.95,1599,apple apple mac os x server 10 4 7 10 client,,499.0
3868,0,1182,onone software pxl smartscale windows and macintosh ),onone software,,2797,onone software pxe-11433 pxl smartscale elect 1-user english mac/win,onone software,158.99
3869,0,816,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,1001,microsoft ( r ) money 2007 premium,,69.99
3870,0,107,photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ),adobe,242.62,2391,adobe premiere elements 3.0,,89.99
3871,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,2818,microsoft windows vista business ( pc ),,299.99
3872,1,1256,galaxy of games 5000,2k games,19.99,460,egames . inc galaxy of games 5000 pack,,16.62
3873,0,283,tonka town ( jewel case ),atari,9.99,2988,tonka town,,7.95
3874,0,1072,marine aquarium & goldfish screen saver by encore software,encore software,,741,3d home architect home v. 8by encore software,,33.92
3875,0,186,learn2 training for microsoft powerpoint,topics-entertainment-software - ( consignment ),9.99,2518,microsoft powerpoint mac 2004 version upgrade,,89.99
3876,0,359,adventure workshop 1st-3rd grade 8th edition,encore,19.99,2026,encore software 12431 adventure workshop 8 4th-6th,,17.97
3877,0,711,family tree maker 2008 platinum,encore,99.95,2002,family tree maker 11 collector 's edition,,34.9
3878,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,795,individual software professor teaches windows xp,,19.99
3879,0,1176,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,2517,corel intervideo windvd 8 platinum software for windows authoring software,,69.95
3880,0,753,microsoft office & windows training professional,topics entertainment,49.95,1010,microsoft ( r ) office standard 2007,,399.99
3881,0,271,microsoft office small business 2007,microsoft software,735.33,2419,windows vista business sp microsoft 66j-00063,,272.38
3882,0,79,ca internet security suite 2007 3 user,computer associates,69.95,2624,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95
3883,0,508,acrobat professional 8 mac upsell standard-professional,adobe,273.0,917,adobe cs3 design standard upsell,,934.99
3884,0,431,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,1899,p72-00473 microsoft windows server enterprise edition license & software assurance 1 u,,3282.33
3885,0,604,microsoft office small business 2007 full version,microsoft,449.95,348,myob premier accounting for small business 2007-windows,,289.99
3886,0,128,procurve vpn client software unlimited client licenses,hewlett packard,,2670,bling software limited safekeeper plus,,39.99
3887,0,514,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,1514,microsoft windows vista home basic upgrade ( pc ),,99.99
3888,0,1329,instant immersion translator deluxe 2.0,topics entertainment,49.99,832,topics entertainment instant immersion spanish audio deluxe,,17.55
3889,0,361,adobe creative suite cs3 web standard upsell,adobe,799.0,71,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
3890,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,1095,microsoft ( r ) frontpage 2002,,169.56
3891,0,137,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,65,902453-007-b rumba unix-hp edition upgrade license 1 user volume level b 5-49 c,,147.73
3892,0,678,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,647,topics entertainment instant immersion hawaiian audio,,12.05
3893,0,851,punch ! professional home design platinum v10,punch ! software,99.0,2399,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
3894,0,3,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,1061,sage software peachtree complete accounting 2007 software for windows tax & finance software,,249.95
3895,0,274,instant immersion italian 2.0,topics entertainment,29.99,196,topics entertainment instant immersion spanish advanced audio,,12.05
3896,1,248,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,1633,windows sbs cal 2003 20-clt addpak device cal microsoft t74-00003,,1413.42
3897,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,1170,microsoft ( r ) works suite 2005,,99.99
3898,0,1329,instant immersion translator deluxe 2.0,topics entertainment,49.99,836,topics entertainment instant immersion ingles audio deluxe,,17.55
3899,0,1033,pc professor fuji 's kakuro,encore software,9.99,2961,professor teaches windows xp home & pro,,12.49
3900,0,1099,webroot spysweeper antispyware 3 user,webroot software,39.99,1966,webroot software inc 31250 spy sweeper spanish,,24.81
3901,0,149,enterasys vpn & firewall code upgrade xsr-18xx-vpn-fw ),cabletron systems,1928.07,1934,xsr-18xx-vpn-fw enterasys operating system base/vpn/firewall upgrade package 1 router cd,,1131.29
3902,0,1021,resumemaker professional 12.0,individual software,29.99,1485,diskeeper 2007 professional,,46.95
3903,1,1081,stuffit deluxe v 10.0 ( mac ),smith-micro-software,79.99,980,allume stuffit deluxe 10.0 os x 10.4 or higher,smith-micro-software,69.99
3904,1,366,riverdeep arthur 's kindergarten,riverdeep,,2770,tlc arthur 's kindergarten learning system ( pc ) encore,,19.95
3905,0,615,adobe creative suite cs3 design standard upgrade,adobe,399.0,893,adobe cs3 design premium upgrade,,619.99
3906,0,318,ultimate puzzle games,valusoft,19.99,3116,ultimate puzzle collection,,9.95
3907,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,1120,microsoft academic microsoft office project 2003 standard,,69.95
3908,1,802,final draft 7/syd field 's screenwriting workshop dvd bundle,final draft,249.99,2598,final-draft final draft 7.0 with syd fields workshop bundle screen writing software,,247.95
3909,0,823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,3091,microsoft ( r ) word 2007,,109.99
3910,0,616,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,1643,microsoft windows vista business 32-bit oem,,149.99
3911,0,497,microsoft data analyzer 2002,microsoft,179.0,2848,microsoft onenote 2007 upgrade ( pc ),,79.95
3912,0,1160,apple mac os x tiger 10.4.6 ( mac dvd ),apple computer,129.0,2811,apple appleworks 6.2.9 ( mac ),,79.99
3913,0,866,system care professional,avanquest,49.95,3214,system mechanic ( r ) 5 professional,,69.95
3914,0,995,apple remote desktop 3 unlim managed systems,apple,499.0,707,apple remote desktop 3 ( 10 managed systems ),,299.99
3915,0,484,adobe premiere elements 3.0,adobe,161.73,531,adobe cs3 web premium upgrade,,517.99
3916,0,615,adobe creative suite cs3 design standard upgrade,adobe,399.0,917,adobe cs3 design standard upsell,,934.99
3917,0,396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,1016,quickbooks ( r ) premier : contractor edition 2007,,399.99
3918,0,1124,emedia print music 2006 win/mac,makemusic !,69.99,534,emedia music corp emedia piano & keyboard method,,49.21
3919,0,923,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,902,adobe photoshop cs3 extended for mac upgrade,,329.99
3920,0,67,netgear vpn01l vpn client software,netgear,89.99,1818,procurve vpn client software unlimited client licenses,,2598.96
3921,0,1284,punch ! master landscape & home design,punch ! software,99.99,1955,punch software 85100 master landscape professional & home design v 10.0,,61.8
3922,0,991,instant immersion spanish audio deluxe,topics entertainment,39.95,3048,instant immersion italian 2.0,topics entertainment,20.99
3923,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,1786,05090 registry repair 2005 complete package 1 user cd win,,24.59
3924,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,2792,adobe dv rack 2.0 hd software for windows professional editing software,,499.0
3925,0,508,acrobat professional 8 mac upsell standard-professional,adobe,273.0,891,microspot macdraft professional edition,,249.99
3926,0,615,adobe creative suite cs3 design standard upgrade,adobe,399.0,1564,adobe dreamweaver cs3 upgrade windows,,236.74
3927,0,574,microsoft mappoint 2006 with gps,microsoft,349.0,3091,microsoft ( r ) word 2007,,109.99
3928,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,1497,microsoft office and windows training professional,,29.99
3929,0,322,adobe premiere pro 2.0,adobe,849.0,960,adobe cs3 web premium academic,,479.99
3930,0,135,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,1748,92707 tun plus 2005 version upgrade license 1 user win,,66.09
3931,0,1114,webroot spy sweeper antispyware 5.x,webroot software,29.95,1966,webroot software inc 31250 spy sweeper spanish,,24.81
3932,0,591,apple iwork '06 family pack ( mac dvd ) [ older version ],apple,99.0,926,apple mac os x 10.4.6 tiger family pack,,185.99
3933,0,519,microsoft student with encarta premium 2008 dvd,microsoft,49.95,2480,microsoft b21-00806 ae mappoint 2006 cd,,50.39
3934,1,487,crystal reports 11 reporting essentials trng cbt,business objects,199.99,2404,business objects t-59j-e-56-wx crystal rpt 11 report essentials cbt,,178.49
3935,0,881,the print shop 22 deluxe sb cs by the print shop,encore software,49.95,2023,encore software 11041 the print shop elements : labels & logos sb cs by the print shop,,17.97
3936,0,174,1pk internet sec ste 2007 oem,ca oem,,793,panda software panda internet security 2007,,69.99
3937,0,974,sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,1140,sony vegas movie studio 7 + dvd platinum edition academic,,92.99
3938,0,1349,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,71,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
3939,0,1074,family tree maker version 16 collectors edition sb cs,encore software,99.99,2932,encore software 10881 family tree maker version 16 standard sb cs by family tree maker,,42.97
3940,0,407,rayman 10th anniversary collection,ubi soft,19.99,2898,rayman 10th anniversary collection,,8.95
3941,0,1064,adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,encore software,19.99,2096,encore software 10119 adventure workshop 4th-6th grade 7th edition win xp,,18.97
3942,0,226,refviz v2 mac single user,isi researchsoft,299.95,2118,apple mac os x v10 .4 tiger software single user apple & mac software,,114.0
3943,1,914,hasbro classic collection 2006 ),encore,19.99,2556,encore software 11272 hasbro : family collection ( 2006 ) win 98 me 2000 xp,,18.97
3944,1,1044,hoyle puzzle & board games 2007,encore software,19.99,2347,encore software 10568 encore hoyle puzzle & board games 2005 complete product puzzle game 1 user complete product standard pc,,17.97
3945,0,520,quickbooks premier nonprofit edition 2007,intuit,399.95,2843,quickbooks simple start 2007 intuit,,99.99
3946,0,857,cakewalk sonar home studio 6 xl,cakewalk,209.0,2205,cakewalk sonar 5 producer edition music production software,,379.95
3947,0,1087,captain america the complete comic collection win/mac,git corp,49.95,412,aspyr the sims complete collection,,47.99
3948,1,864,vocabulary puzzles grade 1,school zone,14.95,207,school zone interactive vocabulary puzzles 1 on track software,,9.45
3949,1,1093,final cut express 2.0 upgrade,apple computer,99.99,2621,apple software m9372z/a final cut express 2.0 upgrade,apple software,79.99
3950,0,261,procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,hewlett packard,,1739,j8990a hp procurve mobility manager v. 1.0 license and media 1 user win,,1525.72
3951,0,344,ubi soft star wars activity center windows ),ubi soft,29.99,3052,star wars episode iii activity center,,10.95
3952,0,297,superstart ! science arcade,selectsoft publishing,24.95,2944,superstart ! spelling bee,,8.95
3953,0,204,cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,1896,cd374-esk9 = cisco ios enterprise services complete package cd,,1430.53
3954,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,111,t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,,186.73
3955,0,642,adobe flash pro cs3 [ mac ],adobe,699.0,1598,adobe flash cs3 ( v9 .0 ) pro win up from flash pro-basic adobe 38039489,,167.87
3956,0,771,e frontier poser 6 collector 's edition with volume 1 figure pack ( mac ),curious-labs-inc .,279.99,936,git comic book library collector 's edition vol . 1,,19.99
3957,0,544,microsoft windows xp home edition full version with sp2,microsoft,199.0,798,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95
3958,1,693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,2782,global software a7163jcw kakuro puzzle addict unlimited edition dvd movie,global-software-publishing,8.79
3959,0,580,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,3087,quickbooks ( r ) premier : accountant edition 2007,,399.99
3960,0,654,acrobat professional 8 ( windows ),adobe,273.0,1485,diskeeper 2007 professional,,46.95
3961,0,941,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,1362,webroot software 65210 spy sweeper 3 pc,webroot software,31.99
3962,0,602,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
3963,0,1251,adobe acrobat standard 8.0,adobe,449.99,368,adobe cs3 design standard upgrade windows,,413.99
3964,0,276,instant immersion 33 languages,topics entertainment,49.99,1475,instant immersion japanese ( audio book ) ( audio book ),,19.95
3965,0,646,instant immersion german audio,topics entertainment,,2996,instant immersion 33 languages,topics entertainment,43.99
3966,0,554,instant immersion german deluxe 2.0,topics entertainment,39.99,1475,instant immersion japanese ( audio book ) ( audio book ),,19.95
3967,0,1122,apple xsan ( mac ),apple,,515,apple . mac 4.0 family pack ( new or renewal ),,145.99
3968,0,1244,peachtree by sage pro accounting 2007,sage software,169.99,1385,laser checks for peachtree ( r ) accounting for windows 8.0-2005,,106.29
3969,0,359,adventure workshop 1st-3rd grade 8th edition,encore,19.99,2011,encore software 10590 adventure workshop preschool 1st grade 7th ed sb cs by riverdeep,,17.97
3970,0,611,quickbooks premier manufacturer and wholesale edition 2007,intuit,399.95,1016,quickbooks ( r ) premier : contractor edition 2007,,399.99
3971,0,52,instant home design ( jewel case ),topics entertainment,9.99,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
3972,0,510,reader rabbit learning system 1st grade,encore software,29.99,1928,disney learning 1st-2nd grade win,,13.61
3973,0,516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,430,adobe cs3 web standard upgrade,,413.99
3974,0,45,elementary school success deluxe 2006,topics entertainment,49.99,548,topics entertainment math success deluxe 2008,,31.06
3975,0,229,vcomm system suite professional 7,avanquest,49.95,1447,i copydvds 2 professional edition,me-too-software,27.9
3976,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1514,microsoft windows vista home basic upgrade ( pc ),,99.99
3977,1,72,midway arcade treasures ( jewel case ),encore software,9.99,1567,encore inc 28453 midway arcade treasures win 98 me 2000 xp,encore inc,19.38
3978,0,517,adobe photoshop cs3 [ mac ],adobe,649.0,358,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
3979,0,465,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,558,adobe cs3 design standard,,1243.99
3980,0,588,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,71,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
3981,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1182,microsoft ( r ) office word 2004 for mac full version,,231.29
3982,0,1212,math success deluxe 2008,topics entertainment,49.99,2076,math success deluxe 2006,,12.9
3983,0,202,the computrace lojack for laptops computer tracking and loss control solution by,lenovo,,987,computrace lojack for laptops 1 yr subscription,,45.99
3984,0,154,cisco 3745 ser ios ent cd374-esk9 = ),cisco systems enterprise,2814.33,61,cd28-esk9 = cisco ios enterprise services complete package cd,,1001.38
3985,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,2441,microsoft windows vista ultimate upgrade,,239.95
3986,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,2848,microsoft onenote 2007 upgrade ( pc ),,79.95
3987,0,1173,amazing spider-man complete comic book collection win/mac,git corp,49.99,936,git comic book library collector 's edition vol . 1,,19.99
3988,0,456,clickart fonts ( 2006 ) by encore,encore software,19.99,565,encore inc clickart 1.2 million 2006 dvd,,42.27
3989,0,1257,total 3d home & landscape design suite version 9,individual software,39.99,1026,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
3990,0,689,family tree maker version 16 collectors edition,encore software,,1103,chatchecker family edition,,29.99
3991,0,1349,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,324,adobe cs3 web premium,,1659.99
3992,0,389,instant immersion japanese 2.0,topics entertainment,19.99,2804,instant immersion spanish deluxe 2.0 topics,,39.99
3993,0,925,instant play guitar deluxe v2 .,topics entertainment,39.48,1692,topics entertainment topics entertainment play electric guitar deluxe windows,,39.9
3994,0,354,the universe ( win/mac ) ( jewel case ),fogware publishing,9.99,3099,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59
3995,0,214,watchguard 1yr subs firebox x5 webblocker wg017196 ),watchguard technologies inc,159.9,20,wg017449 watchguard firebox x5500e utm software suite subscription license 1 year +,,3715.48
3996,0,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,2193,adobe production studio premium software suite video software bundles,,1698.95
3997,1,925,instant play guitar deluxe v2 .,topics entertainment,39.48,179,topics entertainment instant play guitar deluxe v2 .0,,31.06
3998,0,1170,steinberg cubase 4 digital audio software,steinberg,999.99,2238,steinberg cubase studio 4 software competitive crossgrade music production software,,199.99
3999,0,638,apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,948,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),99.99
4000,0,519,microsoft student with encarta premium 2008 dvd,microsoft,49.95,3029,microsoft mappoint 2006 with gps locator ( pc ),,349.99
4001,0,165,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,1976,231327-b22 hp storageworks secure path for netware workgroup edition v. 3.0 c licens,,65395.24
4002,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,76,72212 world of warcraft complete package 1 user pc cd win mac,,24.8
4003,0,578,microsoft office excel 2007,microsoft,229.95,1497,microsoft office and windows training professional,,29.99
4004,0,480,jumpstart world 1st grade,knowledge adventure,19.99,2909,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99
4005,0,1190,punch ! professional home design,punch ! software,89.99,204,punch software pro home design suite,,61.8
4006,0,119,sierra hallmark card studio special edition windows ),nova development,,1770,hgw hallmark card studio 2005 deluxe complete package 1 user cd win,,47.43
4007,0,105,instant immersion spanish ( audio book ),topics entertainment,,836,topics entertainment instant immersion ingles audio deluxe,,17.55
4008,0,930,adobe contribute cs3 [ mac ],adobe,149.0,953,adobe cs3 master collection,,2499.99
4009,0,544,microsoft windows xp home edition full version with sp2,microsoft,199.0,2518,microsoft powerpoint mac 2004 version upgrade,,89.99
4010,1,394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,2909,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99
4011,0,941,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,2425,webroot software 65210 spy sweeper 3 pc,webroot software,31.99
4012,0,867,punch ! ultimate deck and landscape,punch ! software,29.0,1062,punch software 25100 punch ! master landscape and home design,punch software,45.99
4013,0,923,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,331,adobe indesign cs3 for mac,,725.99
4014,0,565,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,1763,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
4015,0,514,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,1643,microsoft windows vista business 32-bit oem,,149.99
4016,0,618,pop-up stopper professional,panicware,29.99,3003,adobe acrobat professional 7,,350.0
4017,0,750,microspot interiors ( mac ),microspot ltd.,99.95,1816,microspot interiors ( mac 10.2 or later ),,99.95
4018,0,522,microsoft visio standard 2007,microsoft,259.95,1478,microsoft t73-00091 molpc visio std sa,,168.03
4019,0,322,adobe premiere pro 2.0,adobe,849.0,531,adobe cs3 web premium upgrade,,517.99
4020,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,1852,122-00411 microsoft visual studio 2005 team edition for software testers complete packag,,2184.73
4021,0,1175,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199.0,2118,apple mac os x v10 .4 tiger software single user apple & mac software,,114.0
4022,1,86,emedia bass method win/mac,emedia,59.99,1607,emedia eg03014 bass method os x,emedia,53.99
4023,0,527,adobe premiere elements 3.0,adobe,99.99,324,adobe cs3 web premium,,1659.99
4024,1,1182,onone software pxl smartscale windows and macintosh ),onone software,,1531,pxl smartscale for mac/win,,159.95
4025,0,592,adobe after effects cs3 upgrade,adobe,299.0,2524,adobe after effects cs3 professional software for windows effects software,,998.95
4026,0,645,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,2818,microsoft windows vista business ( pc ),,299.99
4027,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,286,microsoft windows xp home edition sp2 retail box,,199.99
4028,0,1081,stuffit deluxe v 10.0 ( mac ),smith-micro-software,79.99,538,allume systems inc stuffit deluxe 11,,42.74
4029,1,1251,adobe acrobat standard 8.0,adobe,449.99,533,adobe acrobat v8 .0 professional for mac,,405.99
4030,0,504,adobe audition 2.0 upgrade,adobe,129.0,176,adobe illustrator cs3 upgrade for mac,,206.99
4031,0,973,computrace lojack for laptops : 1 year subscription,absolute software,49.99,2714,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher,,80.97
4032,0,348,microsoft office & windows training,topics entertainment,29.99,1137,microsoft windows vista business upgrade license 1 pc english,,168.99
4033,0,543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,2649,adobe photoshop cs3 ( mac os x v. 10.4.8 ),,649.0
4034,0,532,quickbooks pro 2007 for mac ( mac ),intuit,199.95,1265,quickbooks ( r ),,199.99
4035,1,874,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99,199,sage ( ptree ) premium accounting for manufacturing 2007 multi-user,,1180.37
4036,0,1246,peachtree by sage complete accounting 2007,sage software,269.99,1421,peachtree ( r ) complete iii,,112.99
4037,0,917,elementary advantage 2008,encore software,,2060,elementary school success deluxe 2006,,15.9
4038,0,46,national geographic presents : redshift planetarium,topics entertainment,29.99,2855,national geographic photo gallery topics,,9.95
4039,0,1334,adobe creative suite cs3 web standard,adobe,999.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
4040,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,2847,microsoft office visio standard 2007 ( pc ),,249.95
4041,0,1185,3d home architect landscape design deluxe version 9,encore,29.99,1039,punch software 25100 punch ! master landscape and home design,punch software,45.99
4042,0,736,adobe creative suite cs3 production premium upgrade,adobe,799.0,2473,adobe soundbooth cs3 audio editing software mac music production software,,198.95
4043,0,903,mavis beacon teaches typing 17 standard,encore software,19.99,2055,encore software 10076 mavis beacon typing 17 standardby broderbund,,17.97
4044,0,1277,palo alto marketing plan pro 9.0,palo-alto-software,179.0,3145,palo alto business plan pro 2007,,83.99
4045,0,139,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,151,adobe indesign cs3 for mac upgrade,,205.99
4046,0,1159,nero 7 ultra edition enhanced pc & home entrmnt soln,neso usa,99.99,1844,70009 nero ultra edition enhanced v. 7 complete package 1 user cd win,,87.76
4047,1,347,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,2864,jumpstart advanced 1st grade knowledge adventure,,19.99
4048,0,1290,punch ! home design architectural series 4000 v10,punch ! software,199.99,1342,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
4049,0,883,adobe creative suite cs3 production premium,adobe,1699.0,426,adobe cs3 production premium upgrade,,822.99
4050,1,1281,palo alto business plan pro 2007,palo-alto-software,99.95,1029,palo alto software bppx palo alto business plan 2007 pro complete product business planning 1 user complete product standard pc,,83.97
4051,0,613,math missions : the amazing arcade adventure grades 3-5,scholastic,19.99,3041,cluefinders 3rd grade adventures : mystery of mathra,,10.95
4052,1,744,mariner calc speadsheet ( mac ),mariner software,59.99,360,mariner calc spreadsheet software,,52.99
4053,0,883,adobe creative suite cs3 production premium,adobe,1699.0,1146,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0
4054,0,923,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,372,adobe premiere pro cs3 upgrade,,308.99
4055,0,599,instant immersion french deluxe 2.0,topics entertainment,49.99,906,nova print explosion deluxe 3.0,,46.99
4056,0,1175,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199.0,515,apple . mac 4.0 family pack ( new or renewal ),,145.99
4057,0,891,ilisten ( mac ),macspeech inc.,99.99,2911,iwork '06 ( mac ) apple,,79.99
4058,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,1162,microsoft ( r ) access 2007,,109.99
4059,0,750,microspot interiors ( mac ),microspot ltd.,99.95,2867,microsoft onenote 2007 ( pc ),,99.95
4060,1,899,onone genuine fractals 5 full 1u,onone software,159.95,2933,onone software inc. gfs-50211 genuine fractals 5 full 1u,,148.97
4061,0,90,emc retrospect 7.5 professional for windows upgrade,dantz,,2853,microsoft windows xp professional edition ( upgrade ),,199.99
4062,0,840,digital video and audio production book for vegas 7 + dvd,sony-pictures-digital-entertainment,49.35,1166,sony vegas 7 + dvd production suite software full version video editing and dvd creation,,426.0
4063,0,1038,printmaster 17 gold by encore software,encore software,30.66,2093,encore software 10691 the print shop 22 sb cs by the print shop,,25.97
4064,0,1341,instant immersion hawaiian audio,topics entertainment,,260,topics entertainment instant immersion german 2.0,,17.55
